;fecha;hora;dep;jur;tipo.sin;vehi;rol;edad;sexo;f.dias;otro.vehi;dir;x;y
2014;17/03/2014;20:03:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;33;M;0;AUTO;RAMBLA REPUBLICA ARGENTINA esq. DOCTOR HORACIO ABADIE SANTOS;575150
2014;18/03/2014;18:50:00;ROCHA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;6;MOTO;DOCTOR F. MARTINEZ RODRIGUEZ esq. AV. 1 DE AGOSTO;744443
2014;18/03/2014;19:25:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;AUTO;PASAJERO;22;M;1;;AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ;767545
2014;18/03/2014;19:25:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;74;F;1;AUTO;AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ;767545
2014;21/03/2014;06:45:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;RUTA 1 km. 68;
2014;21/03/2014;17:45:00;FLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;MOTO;FLORENCIO SANCHEZ esq. ANSINA;508981
2014;22/03/2014;19:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;76;F;0;OMNIBUS;AVENIDA GENERAL RIVERA esq. AVENIDA DOCTOR FRANCISCO SOCA;577101
2014;23/03/2014;20:45:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;0;AUTO;HUMBOLDT esq. BENITO RIQUET;569872
2014;26/03/2014;06:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;0;MOTO;AVENIDA JOSE BELLONI esq. JOSE SHAW;578915
2014;26/03/2014;16:10:00;SAN JOSE;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;38;M;0;;EDUARDO PASCUAL esq. FCO. ACU—A DE FIGUEROA;550755
2014;26/03/2014;16:12:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;F;0;CAMIONETA;RUTA 1 esq. CAMINO DE LA CAPILLA;563919
2014;27/03/2014;06:55:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;32;M;5;CAMION;RUTA 5 km. 407;609261
2014;28/03/2014;15:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;10;CAMIONETA;AVENIDA GENERAL FLORES esq. CARRERAS NACIONALES;577353
2014;28/03/2014;15:45:00;SORIANO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;1;CAMIONETA;NUEVA PALMIRA esq. VEINTICINCO DE MAYO;387445
2014;30/03/2014;07:00:00;ROCHA;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;28;M;1;;AVDA SOLARI esq. AVDA PALOMA;760738
2014;31/03/2014;13:05:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;70;M;0;AUTO;RUTA DE ACCESO km. 3;
2014;31/03/2014;22:20:00;FLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;1;MOTO;MANUEL IRAZABAL esq. PRESBITERO A. NAVEA;508413
2014;04/01/2014;01:51:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;25;M;1;AUTO;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA RACINE;590189
2014;04/02/2014;12:38:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;3;F;0;AUTO;RUTA 8 km. 21;
2014;04/02/2014;12:38:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;4;F;0;AUTO;RUTA 8 km. 21;
2014;04/02/2014;12:38:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;1;M;0;AUTO;RUTA 8 km. 21;
2014;04/02/2014;12:38:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;25;F;1;AUTO;RUTA 8 km. 21;
2014;04/02/2014;16:15:00;PAYSANDU;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;54;M;0;;RUTA 26 km. 73;
2014;04/03/2014;13:00:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;12;M;1;MOTO;ASENCIO esq. AMERICO VESPUCIO;571582
2014;04/03/2014;15:35:00;RIVERA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;19;M;1;;CALLE CUADRO esq. AV. J. LAMEIRA;638459
2014;04/04/2014;20:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;42;F;0;CAMION;RUTA 7 km. 60;607230
2014;04/05/2014;15:15:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;62;M;0;;RUTA 6 km. 45;
2014;04/05/2014;16:38:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;81;M;8;;CAMINO FAUQUET esq. CAMINO AYMARA;568039
2014;04/06/2014;00:40:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;38;M;0;;AVENIDA GENERAL EUGENIO GARZON esq. CAMINO GENERAL MAXIMO SANTOS;571335
2014;04/06/2014;18:35:00;CANELONES;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;NA;M;0;;RUTA 7 km. 82;615509
2014;04/06/2014;19:09:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;18;F;0;CAMIONETA;BOULEVARD APARICIO SARAVIA esq. NUEVA CALIFORNIA;571037
2014;04/07/2014;19:10:00;MALDONADO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;39;F;0;;RUTA 39 km. 8;
2014;04/07/2014;23:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;20;M;0;OMNIBUS;TOMAS BASA—EZ esq. SALDANHA DA GAMA;580509
2014;04/10/2014;00:00:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;44;M;1;CAMION;RUTA 1 km. 59;
2014;04/12/2014;21:33:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;20;M;5;MOTO;ALSACIA esq. TESINO;579769
2014;04/12/2014;21:45:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;51;M;0;CAMIONETA;RUTA 26 km. 294;
2014;13/04/2014;13:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;2;MOTO;AVENIDA GENERAL FLORES esq. HONDURAS;576900
2014;13/04/2014;17:40:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;59;M;0;MOTO;RUTA 21 km. 263;370166
2014;13/04/2014;17:40:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;0;AUTO;RUTA 21 km. 263;370166
2014;14/04/2014;03:12:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;50;M;24;;AVENIDA GENERAL GARIBALDI esq. CUFRE;575812
2014;14/04/2014;05:20:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;CAMIONETA;AVENIDA JOSE ENRIQUE RODO esq. AVENIDA CARLOS REYLES;410900
2014;14/04/2014;06:08:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;36;M;1;;DUNANT esq. RAFAEL;579886
2014;14/04/2014;07:00:00;SAN JOSE;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;48;M;0;;CAMINO VECINAL - Entrada a Colonia Damont;525414
2014;15/04/2014;19:00:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;73;F;0;CAMIONETA;RUTA 9 km. 314;821407
2014;15/04/2014;19:00:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;72;M;0;CAMIONETA;RUTA 9 km. 314;821407
2014;16/04/2014;09:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;1;AUTO;RUTA 6 km. 47;
2014;16/04/2014;12:00:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;77;M;6;AUTO;RUTA 39 km. 41;696879
2014;17/04/2014;20:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;14;AUTO;AVENIDA ITALIA esq. GENERAL LAS HERAS;577611
2014;18/04/2014;06:25:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;23;M;0;CARRO;RUTA 21 km. 259;
2014;18/04/2014;06:48:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;28;M;0;;CAMINO CORRALES esq. AVENIDA JOSE PEDRO VARELA;578276
2014;18/04/2014;07:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;22;M;0;AUTO;RUTA 8 km. 69;631232
2014;18/04/2014;11:50:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;0;CAMION;RUTA 7 km. 61;607389
2014;19/04/2014;12:35:00;LAVALLEJA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;60;F;0;;RUTA 12 km. 335;655554
2014;20/04/2014;16:30:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;63;M;0;CAMION;RUTA 8 km. 183;
2014;21/04/2014;19:10:00;FLORES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;CAMION;RUTA 57 km. 57;508736
2014;21/04/2014;19:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;29;F;0;CAMION;AVENIDA AGRACIADA esq. AVENIDA GENERAL SAN MARTIN;574123
2014;21/04/2014;23:05:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;M;0;AUTO;PORTUGAL esq. RUSIA;568381
2014;23/04/2014;06:10:00;PAYSANDU;NACIONAL;DESPISTE;CAMION;CONDUCTOR;43;M;0;;RUTA 3 km. 367;
2014;23/04/2014;19:15:00;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;NA;F;0;CAMION;AVENIDA ARTIGAS esq. JUSTINO DOS SANTOS;546913
2014;24/04/2014;08:45:00;TREINTA Y TRES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;64;M;0;CAMION;RUTA 8 km. 270;740210
2014;25/04/2014;15:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;13;MOTO;AVENIDA GENERAL SAN MARTIN esq. CAMINO GENERAL LEANDRO GOMEZ;576070
2014;25/04/2014;18:00:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;87;F;1;AUTO;RUTA 1 km. 41;
2014;26/04/2014;12:30:00;LAVALLEJA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;69;F;1;AUTO;Avenida Varela entre Dighiero y Casas Araujo;663057
2014;27/04/2014;06:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;8;AUTO;RUTA 36 km. 29;
2014;27/04/2014;19:35:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;2;MOTO;AVENIDA EL DORADO esq. VEINTICINCO DE AGOSTO  ;571665
2014;27/04/2014;19:50:00;TACUAREMBO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;65;M;1;AUTO;BALTASAR BRUM esq. HECTOR GUTIERREZ RUIZ;545402
2014;28/04/2014;08:20:00;RIVERA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;73;F;0;CAMIONETA;GUIDO MACHADO BRUM;638796
2014;28/04/2014;19:15:00;COLONIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;16;M;0;MOTO;CAMINO LA TOTORA;475654
2014;29/04/2014;20:35:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;45;M;0;OMNIBUS;AVENIDA OCHO DE OCTUBRE esq. JUANICO;579073
2014;30/04/2014;18:28:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;60;M;0;MOTO;HECTOR CRESPI esq. PURA PROTTA;595958
2014;05/01/2014;09:00:00;SAN JOSE;DEPARTAMENTAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;25;M;8;;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. SARANDI;526613
2014;05/01/2014;18:20:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;69;F;1;MOTO;MIREYA esq. ITALIA --RUTA 7--;767280
2014;05/02/2014;13:00:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;42;M;0;CAMION;RAMBLA VEINTICINCO DE AGOSTO DE 1825 esq. YACARE;572090
2014;05/02/2014;18:20:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;83;M;0;CAMIONETA;RUTA 5 km. 26 (esq. CHOPIN);570241
2014;05/02/2014;18:20:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;83;F;0;CAMIONETA;RUTA 5 km. 26 (esq. CHOPIN);570241
2014;05/04/2014;02:20:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;38;F;0;MOTO;PEDRO SAENZ DE ZUMARAN esq. VERACIERTO;579812
2014;05/04/2014;04:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;48;F;5;OMNIBUS;CAMINO CARRASCO esq. CAMINO FELIPE CARDOSO;581435
2014;05/04/2014;07:00:00;COLONIA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;41;M;0;CAMION;RUTA 12 km. 106;
2014;05/04/2014;22:00:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;13;M;0;OMNIBUS;DOCTOR POUEY esq. ATANASIO SIERRA;571060
2014;05/05/2014;06:55:00;TREINTA Y TRES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;71;M;0;OMNIBUS;RUTA 17 km. 335;789974
2014;05/05/2014;16:15:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;0;OMNIBUS;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. FRANCISCO BAUZA;578628
2014;05/06/2014;15:40:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;78;M;0;CAMION;CAMINO MALDONADO esq. FLORENCIA;581107
2014;05/08/2014;10:40:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;F;0;AUTO;AVENIDA ARMANDO I BARBIERI esq. INVERNIZZI;408826
2014;05/08/2014;19:40:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;59;F;0;OMNIBUS;AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA esq. GALICIA;573860
2014;05/10/2014;00:01:00;CANELONES;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;20;M;0;;RUTA 46 km. 51;
2014;05/10/2014;05:44:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. CALDERON DE LA BARCA;570938
2014;05/10/2014;07:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;0;AUTO;BOULEVARD JOSE BATLLE Y ORDO—EZ esq. CARAFI;571000
2014;05/10/2014;12:53:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;14;M;0;AUTO;CAMINO MALDONADO esq. ARIES;582132
2014;05/10/2014;17:15:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;29;M;0;CAMION;RUTA 12 km. 19;
2014;05/10/2014;18:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;1;M;1;MOTO;RUTA 6 km. 22;
2014;05/11/2014;00:05:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;45;M;0;;RUTA 6 km. 24;583335
2014;05/11/2014;08:55:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;F;3;AUTO;AVENIDA JOSE BELLONI esq. PASAJE SAN JOS…;578047
2014;05/11/2014;12:10:00;ARTIGAS;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;46;M;0;MOTO;RUTA 30 BY-PASS esq. Blas Melo;549824
2014;05/11/2014;18:45:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;OMNIBUS;CAMINO FELIX BUXAREO esq. CAMINO LA TOTORA;563352
2014;05/12/2014;07:25:00;SORIANO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;CAMION;RUTA 21 km. 305;
2014;05/12/2014;11:00:00;TREINTA Y TRES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;47;M;0;CAMION;RUTA 18 km. 358;797380
2014;05/12/2014;13:40:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;71;F;15;AUTO;MAGALLANES esq. CAMINO POQUITOS;574061
2014;14/05/2014;01:52:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;45;M;0;MOTO;CAMINO MALDONADO esq. OVIDIO FERNANDEZ;581488
2014;14/05/2014;01:52:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;MOTO;CONDUCTOR;26;M;0;;CAMINO MALDONADO esq. OVIDIO FERNANDEZ;581488
2014;14/05/2014;18:40:00;RIO NEGRO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;68;M;3;MOTO;DIECIOCHO DE JULIO esq. TACUAREMBO;439724
2014;14/05/2014;23:40:00;SAN JOSE;NACIONAL;ATROPELLO DE PEATON;MOTO;CONDUCTOR;48;M;0;;RUTA 1 km. 67;
2014;18/05/2014;14:15:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;89;M;4;AUTO;AVENIDA BRASIL esq. PAULINO PIMIENTA;577609
2014;23/05/2014;19:45:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;45;M;0;AUTO;RUTA 6 km. 20;578418
2014;24/05/2014;15:54:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;22;F;0;CAMIONETA;AVENIDA MARIO FERREIRA esq. CALLE ìAî;615007
2014;25/05/2014;07:35:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;0;MOTO;PRESIDENTE LUIS BATLLE BERRES esq. URUGUAY;397511
2014;25/05/2014;23:40:00;COLONIA;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;41;M;0;;DANTE IRURTIA casi PUENTE CURUPI;381378
2014;26/05/2014;05:15:00;COLONIA;NACIONAL;DESPISTE;MOTO;PASAJERO;32;M;3;;RUTA 21 km. 179;422979
2014;26/05/2014;20:00:00;DURAZNO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;0;CAMION;RUTA 5 km. 219;550275
2014;28/05/2014;14:30:00;SAN JOSE;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;43;M;1;CAMION;RUTA 3 esq. AVENIDA HANTY;526357
2014;29/05/2014;15:14:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;3;MOTO;CAMINO CIBILS esq. AVENIDA INGENIERO FEDERICO CAPURRO;566982
2014;30/05/2014;17:45:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;7;AUTO;FLORENCIO SANCHEZ esq. ANSINA;638256
2014;31/05/2014;05:25:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;45;M;0;;CAMINO CAPITAN TULA esq. ESPIRITU NUEVO;579144
2014;31/05/2014;14:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;1;AUTO;ETIOPIA esq. UCRANIA;567027
2014;06/01/2014;00:45:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;24;M;0;CAMIONETA;GENERAL ARTIGAS esq. DEL COMERCIO;571043
2014;06/01/2014;18:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;0;AUTO;AVENIDA ITALIA esq. COOPER;585176
2014;06/01/2014;20:45:00;TACUAREMBO;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;50;M;0;;RUTA 26 km. 227;593147
2014;06/04/2014;19:46:00;SORIANO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;62;M;1;CAMIONETA;RUTA 2 km. 281 (acceso a Mercedes);405176
2014;06/06/2014;06:38:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;PASAJERO;28;F;0;;CAMINO CARRASCO esq. CAMINO PICHINCHA;584374
2014;06/07/2014;19:00:00;FLORIDA;NACIONAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;35;M;0;;RUTA 5 km. 151;561160
2014;06/07/2014;19:00:00;FLORIDA;NACIONAL;COLISION CON OBSTACULO;AUTO;PASAJERO;50;M;0;;RUTA 5 km. 151;561160
2014;06/07/2014;21:20:00;SAN JOSE;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;42;M;0;AUTO;RUTA 1 km. 50;
2014;06/08/2014;22:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;44;M;0;CAMIONETA;RUTA 6 km. 23;
2014;06/10/2014;09:05:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;46;M;1;AUTO;SANTA LUCIA  esq. BERNARDO DE GUZMAN;570224
2014;06/11/2014;11:55:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;0;CAMION;AVENIDA JOSE BELLONI esq. HUNGRIA;578628
2014;06/12/2014;11:30:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;76;F;1;AUTO;REPUBLICA ARGENTINA esq. GRITO DE ASENCIO;399758
2014;13/06/2014;03:00:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;OMNIBUS;CONDUCTOR;33;M;0;CAMION;RUTA 8 km. 160;691429
2014;13/06/2014;03:00:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;OMNIBUS;PASAJERO;35;M;0;CAMION;RUTA 8 km. 160;691429
2014;13/06/2014;19:00:00;ROCHA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;30;M;1;;AV. 1 DE AGOSTO esq. JOSE HERNANDEZ;744324
2014;14/06/2014;04:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;40;M;0;AUTO;AVENIDA GENERAL FLORES esq. ANTONIO MACHADO;575358
2014;14/06/2014;18:30:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;26;M;6;;RAMBLA DOCTOR BALTASAR BRUM esq. PROGRESO;572624
2014;15/06/2014;12:25:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;44;M;1;OMNIBUS;COMERCIO esq. AVENIDA ITALIA;579476
2014;15/06/2014;17:30:00;SAN JOSE;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;24;F;1;;CAMINO EXODO;525566
2014;18/06/2014;19:36:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;F;1;AUTO;AVENIDA INGENIERO LUIS GIANNATTASIO esq. TUYUTI;597345
2014;20/06/2014;21:00:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;80;M;0;;CAMINO LOS CAMALOTES esq. CAMINO LUIS EDUARDO PEREZ;563049
2014;21/06/2014;02:45:00;CERRO LARGO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;20;M;1;;F. MATA esq. FLORENCIO SANCHEZ;766816
2014;22/06/2014;11:00:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;35;F;1;;COLONIA esq. DOCTOR MARTIN C MARTINEZ;575680
2014;22/06/2014;11:20:00;ROCHA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;69;M;1;;PARADA 10 CASI AVENIDA PRINCIPAL;834782
2014;24/06/2014;06:10:00;TREINTA Y TRES;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;27;M;0;;RUTA 8 km. 290;743972
2014;26/06/2014;07:00:00;SALTO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;16;F;0;AUTO;AVENIDA CARLOS REYLES esq. AGRACIADA;410820
2014;27/06/2014;16:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;1;MOTO;JOSE ALDAMA Y ORTEGA esq. CAPITAN PEDRO DE MESA Y CASTRO;561238
2014;28/06/2014;02:00:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;19;M;0;;RUTA INTERBALNEARIA km. 44;611644
2014;28/06/2014;10:40:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;48;M;12;CAMIONETA;RUTA 5 km. 72;571063
